483|寒天咒|7|奇门|3|秘传|5|茅山派|15.0|6.0|1-2|意志潜力+1, 奇门+1, 意志+1|3||冰寒+25%|符纸上升, 冰雾|0.0,0.0,0.0,18.0,0.0,0.0|||0|意志3,奇门3,内力0.3|将寒冷内息注入他人体内之咒术，可令其气血冰凝，经脉淤阻，周身寒气弥散|
484|地母雷网|7|奇门|3|秘传|5|茅山派|23.0|18.0|1-2|智力潜力+1, 奇门+1, 智力+1|3||雷电+10%|雷球|0.0,0.0,0.0,6.0,0.0,16.0|0.0,0.0,0.0,2.0,0.0,10.0||0|智力4,奇门2,内力0.2|茅山秘传引雷之术，将内息所生之雷电引入地下，电击周遭敌人，其威力颇强，消耗也颇大|
485|火炼金身符|7|奇门|3|秘传|5|茅山派|17.0|-6.0|0-1|奇门潜力+1, 奇门+1, 体质+1|3||霸体+30%|火罩||||0|体质0.2,奇门0.2,内力0.0|催动阳刚内力流转全身的咒法，使血脉喷张，肌肉紧绷，遍体坚硬如铁壁铜墙，从而大大增加抗击打能力|
486|钟馗斩妖剑|4|剑法|3|秘传|5|茅山派|21.0|19.0|0-0|剑法潜力+1, 剑法+1, 经脉+1|3||内伤+10%|劈砍_黑白多重大|10.0,0.0,12.0,0.0,0.0,0.0|6.0,0.0,6.0,0.0,0.0,0.0|剑|0|经脉4,剑法2,内力0.1|仿照钟馗姿态所创之剑法，需以浑厚内劲驱动，其招式刚猛，劲道四射，足以令神鬼惊诧，群邪辟易|1-4
487|龙虎金丹功|0|内功|4|顶极|5|茅山派|0.0|0.0|0-0|内功潜力+1, 经脉潜力+1, 体质潜力+1|3|生命上限+50, 内力上限+300, 内功+15, 经脉+10, 意志+5, 内劲+0, 调息+0, 药性+0||真气喷||||0||将周身内力汇聚丹田反复催动炼化，如龙虎相争，直至阴阳调和水火相济，便是金丹练成之时，功力亦突飞猛进|
488|冲虚神功|0|内功|4|顶极|5|茅山派|0.0|0.0|0-0|内功潜力+1, 智力潜力+2|3|生命上限+90, 内力上限+220, 内功+10, 经脉+10, 体质+10, 恢复+0, 雷电+0, 负面抗性+0||真气喷||||0||天师道隐匿于冲虚真经中的精妙内功法门，遵循天地含精，万物化生等自然之理，可令修习者祛病延年，功力大增|
489|万里神行|1|轻功|4|顶极|5|茅山派|0.0|0.0|0-4|轻功潜力+2, 轻功+1, 意志+1|4|轻功+10, 智力+10, 经脉+10, 速度+0, 蓄力+0||紫圈||||0||茅山独门轻功，需双腿肌肉放松，完全以内劲驱动腿脚。因而不损耗体力，内息越深厚者其奔行速度越快，耐力越久|
490|三华聚顶|2|绝技|4|顶极|5|茅山派|0.0|0.0|0-0|绝技潜力+2, 绝技+1, 智力+1|4|绝技+6, 智力+12, 意志+12, 醒脑+0, 护体真气+0, 负面抗性+0||护盾||||0||将精气神混合为一，并凝聚于头顶玄关一窍的道家绝妙法门，功成者可革故鼎新，脱胎换骨，心神进入圣明境界|
491|三昧真火|7|奇门|4|顶极|5|茅山派|26.0|21.0|1-2|奇门潜力+1, 智力潜力+1, 奇门+1, 智力+1|4||内伤+6%, 灼烧+12%|火焰|0.0,0.0,10.0,10.0,0.0,0.0|||0|智力3,奇门3,内力0.2|将炎热内息注入他人体内之咒术，可令其气血烧灼，五内俱焚，甚至周身衣物也会起火，观者无不惊惧万分|0-1
492|神兵天将咒|7|奇门|4|顶极|5|茅山派|20.0|-8.0|0-1|体质潜力+2, 奇门+1, 体质+1|4||无敌+20%|激励||||0|体质0.2,奇门0.2,内力0.0|至阳至刚之防御咒法，功力催至顶峰时周身金光外泄，好似天兵天将神力加持，寻常兵刃不能伤其分毫|
493|斗煞藏魂符|7|奇门|4|顶极|5|茅山派|22.0|10.0|1-2|奇门潜力+1, 意志潜力+1, 奇门+1, 意志+1|4||混乱+10%, 定身+10%, 雷电+10%|符纸上升, 鲜血狂乱|10.0,10.0,0.0,0.0,0.0,0.0|||0|意志2,奇门4,内力0.2|专以内息攻敌心神的茅山咒术，意志柔弱者一旦中招，或丧魂失魄，或狂舞乱癫，久久不能清醒|
494|玄真剑气|4|剑法|4|顶极|5|茅山派|28.0|22.0|0-0|经脉潜力+1, 剑法+2, 经脉+2|5||内劲+12%|天罚, 真气喷|11.0,0.0,12.0,0.0,0.0,0.0|4.0,0.0,10.0,0.0,0.0,0.0|剑|0|经脉4,剑法1,内力0.4|茅山道剑最高境界，可化虚为实，化气为剑，在剑锋形成三尺白芒，吹毛立断，削铁如泥，江湖中罕有人敢撄其锋芒|2-5
495|遁甲天书|2|绝技|5|绝世|5|茅山派|0.0|0.0|0-0|绝技潜力+1, 智力潜力+2, 经脉潜力+1|4|绝技+12, 智力+12, 经脉+12, 雷电+0, 震脑+0, 斗转+0||护盾||||0||茅山派不传之秘，能预测吉凶，卜算未来，中者十有八九。但因泄露天机，传说滥用此术者大多死于非命|
496|天劫九重|7|奇门|5|绝世|5|茅山派|35.0|25.0|1-3|奇门潜力+2, 意志潜力+2|4||雷电+8%, 内劲+8%, 动摇+4%|雷击, 雷球|14.0,0.0,10.0,6.0,0.0,0.0|5.0,0.0,4.0,3.0,0.0,0.0||0|智力2,意志4,奇门2,内力0.2|传说茅山祖师抱朴子曾因泄露天机遭五雷轰顶，以深厚修为方才保全性命，并领悟了这一以内息引动天雷的无上法门|0-1
497|打铁功|0|内功|0|基础|6|铸剑山庄|0.0|0.0|0-0|内功+1|1|生命上限+30, 内力上限+20, 内功+4, 力道+4, 装备强化+0, 装备负重+2||真气喷||||0||铸剑山庄新晋弟子皆需从事最苦最累的打铁工作，不仅可吓退意志薄弱者，也能锻炼外力与内劲之根基|
498|木屐步|1|轻功|0|基础|6|铸剑山庄|0.0|0.0|0-2|轻功+1|1|轻功+4, 灵巧+6, 速度+0||紫圈||||0||需穿着木鞋训练的轻功，以灵巧见长|
499|木甲百重|2|绝技|0|基础|6|铸剑山庄|0.0|0.0|0-0|绝技+1|1|体质+3, 护甲+3, 装备强化+0, 装备负重+4||护盾||||0||配合木制盔甲训练的硬功，适合初学者|
500|寒泉剑法|4|剑法|0|基础|6|铸剑山庄|4.0|10.0|0-0|剑法+1|1||连击+4%|水滴|0.0,0.0,15.0,0.0,0.0,0.0|0.0,0.0,10.0,0.0,0.0,0.0|剑|0|灵巧1,剑法2,内力0.2|铸剑山庄旁有寒泉一眼，此剑法以此得名，其招式简洁明快，如同清泉奔流|1-2
501|鱼肠剑法|4|剑法|0|基础|6|铸剑山庄|5.0|12.0|1-1|剑法+1|1||穿甲+2%|劈砍_多重小|0.0,0.0,0.0,18.0,0.0,0.0|0.0,0.0,0.0,4.0,0.0,0.0|剑|0|剑法3,内力0.1|专诸刺吴王僚所使之剑法，以刺击招式为主，近身肉搏之时颇有几分险意|
502|宰鸡牛刀|5|刀法|0|基础|6|铸剑山庄|3.0|9.0|1-1|刀法+1|1||破招+3%, 流血+3%|爪痕|14.0,0.0,0.0,0.0,0.0,0.0|11.0,0.0,0.0,0.0,0.0,0.0|刀|0|力道1,灵巧1,刀法2|铸剑弟子在庖厨中修习之刀法，以牛刀宰杀活鸡，切分鸡肉，专练手部力道和掌腕控制力|
503|百炼功|0|内功|1|进阶|6|铸剑山庄|0.0|0.0|0-0|内功+1, 力道+1|2|生命上限+60, 内力上限+40, 内功+6, 力道+6, 装备强化+0, 坚毅+0, 装备负重+3||真气喷||||0||铸剑山庄基础心法，如同打铁一般撞击锤炼丹田内息的功法，需运功百次方能练成|
504|铁履功|1|轻功|1|进阶|6|铸剑山庄|0.0|0.0|0-2|轻功+1, 体质+1|2|轻功+2, 体质+6, 护甲+2, 横练+0, 装备负重+6||紫圈||||0||需穿着铁鞋训练的轻功，虽不甚灵敏但以防御见长|
505|双剑合璧|2|绝技|1|进阶|6|铸剑山庄|0.0|0.0|0-0|绝技+1, 灵巧+1|2|剑法+6, 灵巧+6, 连击+0, 装备负重+2||护盾||||0||铸剑山庄绝技，练成后可同时使用两把武器，左右开弓，令敌人应接不暇|
506|青釭剑法|4|剑法|1|进阶|6|铸剑山庄|6.0|11.0|0-0|剑法+1, 灵巧+1|2||穿甲+6%|气流|0.0,0.0,17.0,0.0,0.0,0.0|0.0,0.0,12.0,0.0,0.0,0.0|剑|0|灵巧2,剑法2,内力0.2|以攻代守，灵巧锐利的剑法招式，铸剑低级弟子常以此功试剑|1-3
507|胜邪剑法|4|剑法|1|进阶|6|铸剑山庄|10.0|13.0|1-1|剑法+1, 体质+1|2||坚毅+4%|黑焰|0.0,0.0,0.0,20.0,0.0,0.0|0.0,0.0,0.0,3.0,0.0,0.0|剑|0|剑法4,内力0.1|招式中透露着邪气的剑法，每挥出一招，剑上邪气便更胜一分，故而得名|0-1
508|乱麻刀法|5|刀法|1|进阶|6|铸剑山庄|8.0|12.0|0-0|刀法+1, 力道+1|2||连击+6%|乱斩|0.0,0.0,0.0,0.0,0.0,18.0|0.0,0.0,0.0,0.0,0.0,9.0|刀|0|力道1,刀法3|招式快速连绵之刀法，乱中有序，序中有乱，形意多变，令敌人烦扰不堪|1-2
509|千锤功|0|内功|2|上乘|6|铸剑山庄|0.0|0.0|0-0|内功+2, 力道+1|3|生命上限+90, 内力上限+60, 内功+9, 力道+9, 横练+0, 装备强化+0, 装备负重+4||真气喷||||0||铸剑山庄进阶心法，如同打铁一般撞击锤炼丹田内息的功法，需运功千次方能练成|
510|名山寻路|1|轻功|2|上乘|6|铸剑山庄|0.0|0.0|0-3|轻功+2, 灵巧+1|3|轻功+8, 灵巧+8, 速度+0, 坚毅+0||紫圈||||0||铸剑弟子常需遍访名山，寻找可用木材矿藏，此步法轻盈若风，行山路如履平地，可大大加快搜寻效率|
511|铁甲千重|2|绝技|2|上乘|6|铸剑山庄|0.0|0.0|0-0|绝技+2, 体质+1|3|绝技+8, 体质+8, 护甲+4, 装备强化+0, 装备负重+8||护盾||||0||配合铁制盔甲训练的硬功，在合适时机以合适姿态迎击敌人，可令甲胄防御能力倍增|
512|巨阙重剑|4|剑法|2|上乘|6|铸剑山庄|14.0|16.0|1-1|剑法+2, 力道+1|3||破甲+4%, 横练+4%|地面打击2|12.0,0.0,6.0,0.0,0.0,0.0|3.0,0.0,9.0,0.0,0.0,0.0|剑|0|力道3,剑法2,内力0.1|劲势刚猛，以力道取胜的重剑剑法，传说越王勾践曾以此一招劈斩马车为两半，足见其威力|0-1
513|承影剑法|4|剑法|2|上乘|6|铸剑山庄|13.0|14.0|0-0|剑法潜力+1, 体质+1|2||连击+8%|羽毛, 三连剑影小|0.0,9.0,0.0,9.0,0.0,0.0|0.0,8.0,0.0,6.0,0.0,0.0|剑|0|剑法4,内力0.2|以高速舞剑，使剑刃模糊不清难以辨认之法，对敌之人需要观察剑柄指向，方能判断其走势|1-2
514|庖丁解牛刀|5|刀法|2|上乘|6|铸剑山庄|12.0|15.0|1-1|刀法+2, 灵巧+1|3||穿甲+4%, 破招+4%|劈砍_蓝裂地|0.0,8.0,0.0,12.0,0.0,0.0|0.0,9.0,0.0,2.0,0.0,0.0|刀|0|灵巧4,刀法2|对于防御严密之敌，如庖丁解牛般从薄弱处下手，攻击盔甲接缝处和守招死角处的刀招，对手法精准度要求很高|0-1
515|炉火纯青功|0|内功|3|秘传|6|铸剑山庄|0.0|0.0|0-0|内功潜力+1, 内功+1, 力道+1|3|生命上限+120, 内力上限+80, 内功+12, 力道+12, 坚毅+0, 横练+0, 装备强化+0, 装备负重+5||真气喷||||0||逐渐加热内息之法，其真气形同炉火，先黑浊，后黄白，再青白，最终化为纯青，乃是功法纯熟，至阳至热之象征|
516|踏破铁鞋功|1|轻功|3|秘传|6|铸剑山庄|0.0|0.0|0-3|轻功潜力+1, 轻功+1, 体质+1|3|轻功+12, 体质+12, 护甲+5, 坚毅+0, 装备负重+5||紫圈||||0||穿一双特制重型铁鞋，不断蹬踏地面的苦修之法，能锻炼腿部劲道与下盘之稳固，直至铁鞋碎裂方为功成|
517|百剑穿心|2|绝技|3|秘传|6|铸剑山庄|0.0|0.0|0-0|绝技潜力+1, 绝技+1, 灵巧+1|3|剑法+12, 灵巧+12, 连击+0, 装备负重+3||护盾||||0||铸剑山庄秘传绝技，练成后可同时使用三把武器，切换迅捷，上下翻飞，如同百刃出击|
518|破军剑法|4|剑法|3|秘传|6|铸剑山庄|15.0|17.0|1-2|剑法潜力+1, 剑法+1, 灵巧+1|3||破甲+5%, 坚毅+5%|碎地|0.0,0.0,14.0,0.0,0.0,10.0|0.0,0.0,6.0,0.0,0.0,4.0|剑|0|灵巧3,剑法3,内力0.1|攻击范围和威力都不俗的剑法，其所过之处，草木催折，兵甲披靡，堪称可于万军丛中取上将首级|0-1
519|干将莫邪剑|4|剑法|3|秘传|6|铸剑山庄|16.0|16.0|1-2|力道潜力+1, 灵巧潜力+1|2||连击+5%, 阻滞+5%|圆斩, 墨劈|0.0,10.0,0.0,10.0,0.0,0.0|0.0,8.0,0.0,8.0,0.0,0.0|剑|0|灵巧1,剑法4,内力0.2|取上古名剑之名，以雌雄双剑所使出的剑法，一攻一守，一进一退，双剑配合完美，亲密无间，如生灵性一般|
520|分金刀术|5|刀法|3|秘传|6|铸剑山庄|18.0|18.0|0-0|刀法潜力+1, 刀法+1, 力道+1|3||穿甲+10%|金刚, 劈砍_黄裂地|16.0,0.0,0.0,6.0,0.0,0.0|8.0,0.0,0.0,4.0,0.0,0.0|刀|0|力道3,刀法3|专为劈砍重型甲盾所创，结合强悍力道与刀刃特性的精妙劈砍法门，可斩人无血，削铁如泥|1-3
521|万剑奇功|2|绝技|4|顶极|6|铸剑山庄|0.0|0.0|0-0|力道潜力+2, 剑法+1, 灵巧+1|4|剑法+15, 灵巧+15, 破招+0, 连击+0, 装备负重+10||护盾||||0||铸剑山庄兵械绝技之首，练成后可同时使用四把武器，长短交接，软硬兼施，如同万刃齐发|
522|金甲万重|2|绝技|4|顶极|6|铸剑山庄|0.0|0.0|0-0|绝技潜力+2, 绝技+1, 体质+1|4|绝技+6, 体质+14, 护甲+6, 横练+0, 装备强化+0, 装备负重+5||护盾||||0||铸剑山庄甲胄硬功之首，配合庄内锻造之重甲，反震之力极大，寻常兵刃触之立折，可谓一夫当关，万夫莫开|
523|赤霄斩蛇剑|4|剑法|4|顶极|6|铸剑山庄|21.0|21.0|0-0|剑法潜力+2, 剑法+1, 灵巧+1|4||穿甲+6%, 破招+6%|血龙卷, 血斩|14.0,0.0,10.0,0.0,0.0,0.0|7.0,0.0,7.0,0.0,0.0,0.0|剑|0|灵巧4,剑法3,内力0.1|传说乃汉高祖刘邦斩白蛇之剑法，势若长虹，锋锐无匹，其剑气化为一道赤练激射而出，可斩尽天下不祥之物|1-4
524|含光无形剑|4|剑法|4|顶极|6|铸剑山庄|19.0|20.0|1-3|灵巧潜力+2, 力道潜力+1|3||连击+12%|雷暴, 极速剑影|0.0,13.0,0.0,9.0,0.0,0.0|0.0,10.0,0.0,6.0,0.0,0.0|剑|0|灵巧1,剑法5,内力0.2|将剑速舞至极致，整柄剑在手中只剩些微反光和残影，仿若无形无影无声无息之剑，此后或攻或守，自然诡谲莫测，招法难辨|0-1
525|屠龙要术|5|刀法|4|顶极|6|铸剑山庄|20.0|22.0|1-3|刀法潜力+2, 刀法+1, 力道+1|4||真伤+8%, 破甲+8%|腾龙, 劈砍_黑白多重大|8.0,0.0,0.0,18.0,0.0,0.0|2.0,0.0,0.0,8.0,0.0,0.0|刀|0|力道3,刀法4|战国奇人支离益为斩杀梦中蛟龙所创，然终其一生未得使用，铸剑后人将之改成了绝妙的刀法，每招每式均属世间罕见|0-1
526|无尽剑意|4|剑法|5|绝世|6|铸剑山庄|23.0|19.0|1-3|剑法潜力+2, 力道潜力+1, 灵巧潜力+1|4||连击+10%, 穿甲+10%, 破招+10%|剑影大|0.0,10.0,6.0,8.0,0.0,0.0|0.0,5.0,5.0,5.0,0.0,0.0|剑|0|力道1,灵巧3,剑法3,刀法1|铸剑祖师欧治子感应剑池中万柄废弃刀剑之意，终苦思而成一没有剑招只有剑意的神妙剑法，剑未动，意已发，剑有尽，意无穷|
527|引蛇术|0|内功|0|基础|7|五毒教|0.0|0.0|0-0|内功+1|1|生命上限+10, 内力上限+40, 内功+2, 经脉+2, 毒术+6, 毒素+0, 负面加成+0||真气喷||||0||以内息催动五毒教特制香药，吸引并抓捕毒蛇之法，乃毒功入门|
528|泥鳅功|1|轻功|0|基础|7|五毒教|0.0|0.0|0-2|轻功+1|1|轻功+2, 意志+2, 闪避+0||紫圈||||0||模仿泥鳅身形，柔软滑腻，躲避攻击之轻功|
529|迷虫香|2|绝技|0|基础|7|五毒教|0.0|0.0|0-0|绝技+1|1|绝技+3, 智力+3, 毒术+3, 毒素+0, 负面加成+0||护盾||||0||五毒教特制迷香，用于吸引捕捉蛛蝎蛇蟾等毒虫，作为炼制毒药之原料|
530|蓝砂手|3|拳掌|0|基础|7|五毒教|6.0|11.0|1-1|拳掌+1|1||冰寒+6%|蓝火|0.0,0.0,0.0,16.0,0.0,0.0|0.0,0.0,0.0,8.0,0.0,0.0|拳|0|意志1,拳掌1,内力0.3|用手掌反复拍打蓝色毒砂，直至皮肤微微发蓝，此后掌力便带有冰寒之毒性|
531|五毒掌|3|拳掌|0|基础|7|五毒教|5.0|10.0|0-0|毒术+1|1||毒素+3%, 不愈+3%|紫雾|0.0,15.0,0.0,0.0,0.0,0.0|0.0,10.0,0.0,0.0,0.0,0.0|拳|0|经脉2,拳掌1|五毒教入门掌法，招式平平无奇，专以掌心和手腕间所藏之毒粉伤人|1-2
532|朱蟾砂|8|射术|0|基础|7|五毒教|2.0|8.0|1-1|射术+1|1||目盲+8%|血雾|20.0,0.0,0.0,0.0,0.0,0.0|2.0,0.0,0.0,0.0,0.0,0.0||0|智力2,射术2|将朱蟾之毒附于铁砂之上，临敌掷出，可令人痛痒难当，目不能视|0-1
533|五毒针|8|射术|0|基础|7|五毒教|3.0|9.0|2-3|射术+1|1||毒素+5%|墨染|16.0,0.0,0.0,0.0,0.0,0.0|7.0,0.0,0.0,0.0,0.0,0.0||0|灵巧1,射术2,内力0.1|五毒教低级弟子常用，淬有五种常见毒质之钢针|
534|泥鳅蛊|7|奇门|0|基础|7|五毒教|4.0|6.0|1-1|奇门+1|1||虚弱+10%|墨烟|10.0,0.0,0.0,0.0,0.0,0.0|||0|意志1,奇门2|五毒教制蛊入门之法，以泥鳅和五毒泡制而成，被咬中者体内如泥鳅乱窜，百爪挠心，坐卧难安|
535|腐尸功|0|内功|1|进阶|7|五毒教|0.0|0.0|0-0|内功+1, 经脉+1|2|生命上限+20, 内力上限+80, 内功+6, 经脉+6, 毒术+3, 毒素+0, 负面加成+0||真气喷||||0||为江湖人士所禁忌的功法，需配合腐尸之毒修炼而成，对修炼者的毒功和意志均是一种考验|
536|蛇行步|1|轻功|1|进阶|7|五毒教|0.0|0.0|0-2|轻功+1, 意志+1|2|轻功+4, 意志+4, 闪避+0||紫圈||||0||模仿蛇行蜿蜒移动之步法，更容易躲避攻击|
537|炼蛊术|2|绝技|1|进阶|7|五毒教|0.0|0.0|0-0|绝技+1, 智力+1|2|绝技+4, 智力+4, 毒术+4, 毒素+0, 负面加成+0||护盾||||0||苗疆秘术，取各种毒虫置于一器内，任其自相啖食，待独存一物者谓之为蛊，能幻化变形，为人患祸|
538|金蛇缠丝手|3|拳掌|1|进阶|7|五毒教|7.0|9.0|1-2|拳掌+1, 意志+1|2||手臂点穴+8%|旋风, 网缠|0.0,0.0,0.0,0.0,18.0,0.0|0.0,0.0,0.0,0.0,12.0,0.0|拳|0|意志1,拳掌2,内力0.2|柔弱无骨，顺势攀附之奇特手法，可沿敌人手臂缠绕而上，攻其心腹要害|
539|灵蛇拳|3|拳掌|1|进阶|7|五毒教|11.0|11.0|0-0|拳掌+1, 经脉+1|2||腰腹点穴+6%|蛇头, 打击6|0.0,0.0,0.0,17.0,0.0,0.0|0.0,0.0,0.0,11.0,0.0,0.0|拳|0|经脉2,拳掌2,内力0.1|模仿毒蛇进攻动作的拳法，施展时手臂可弯曲至超乎常理之角度，灵活婉转，柔中带刚|1-2
540|腐尸毒|8|射术|1|进阶|7|五毒教|8.0|12.0|1-1|毒术+1, 智力+1|2||毒素+6%, 不愈+4%|毒雾|0.0,21.0,0.0,0.0,0.0,0.0|0.0,4.0,0.0,0.0,0.0,0.0||0|智力1,射术1|发射腐尸之毒的邪道手法，命中者皮肤溃烂，痛苦难当|0-1
541|碧磷针|8|射术|1|进阶|7|五毒教|9.0|13.0|3-4|射术+1, 灵巧+1|2||灼烧+6%|毒素|0.0,0.0,0.0,19.0,0.0,0.0|0.0,0.0,0.0,6.0,0.0,0.0||0|灵巧2,射术1|在夜间会散发幽幽绿光的粹毒银针，激射而出时如鬼火燎人|
542|阴蛇蛊|7|奇门|1|进阶|7|五毒教|10.0|10.0|1-1|奇门+1, 意志+1|2||迟缓+4%, 冰寒+4%|蛇头|8.0,0.0,0.0,0.0,0.0,0.0|||0|意志2,奇门2|此蛊虫状如小蛇，阴寒至极，能够钻入目标体内顺血脉而行，阻塞内息，啮咬内脏|
543|五仙真灵诀|0|内功|2|上乘|7|五毒教|0.0|0.0|0-0|内功+2, 经脉+1|3|生命上限+30, 内力上限+120, 内功+8, 经脉+8, 毒术+8, 毒素+0, 负面加成+0||真气喷||||0||将毒素融入体内真气的五仙秘术，运功后内息带有些许毒性，与五仙教毒功结合使用可谓事半功倍|
544|蛤蟆纵跳|1|轻功|2|上乘|7|五毒教|0.0|0.0|0-3|轻功+2, 灵巧+1|3|轻功+8, 灵巧+8, 急速+0, 闪避+0||紫圈||||0||身形蹲伏如蛤蟆，随后发力弹跳之法，虽不甚雅观，但可一跃而出数丈距离，苗疆人士多有使用|
545|迷魂息|2|绝技|2|上乘|7|五毒教|0.0|0.0|0-0|绝技+2, 意志+1|3|绝技+6, 意志+8, 毒术+6, 混乱+0, 负面加成+0||护盾||||0||从口中喷吐能迷惑人心神的毒雾之绝技，中者丧魂失魄，精神萎靡，苗疆女子有时会用此法对付中意之男子|
546|三尸蜈蚣爪|3|拳掌|2|上乘|7|五毒教|17.0|15.0|1-1|拳掌+2, 意志+1|3||毒素+8%|毒雾, 爪痕|0.0,14.0,0.0,0.0,8.0,0.0|0.0,3.0,0.0,0.0,6.0,0.0|拳|0|意志2,拳掌2|五指柔韧灵活，如百足蜈蚣在敌人周身攀爬游移，所过之处皆留黑紫印记，不多时便会溃烂化脓，颇为狠毒|
547|化骨绵掌|3|拳掌|2|上乘|7|五毒教|16.0|14.0|0-0|毒术+2, 经脉+1|3||断骨+3%, 伤筋+3%, 截脉+3%|喷毒|0.0,0.0,0.0,8.0,12.0,0.0|0.0,0.0,0.0,8.0,4.0,0.0|拳|0|经脉3,拳掌2,内力0.1|专攻筋骨关节处的掌法，中掌者初觉无甚大碍，待出手时才发觉自身筋骨已断裂受损，可见其内劲之阴柔歹毒|1-2
548|断魂砂|8|射术|2|上乘|7|五毒教|12.0|6.0|1-1|毒术+2, 智力+1|3||毒素+10%, 目盲+6%|黑爆|18.0,0.0,6.0,0.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0,0.0||0|智力1,射术1|细密的粹毒铁砂，射程较短但范围较大，随手一挥便能形成一片黑色烟雾，不甚沾染或吸入者立感痛痒难当|0-1
549|饮血针|8|射术|2|上乘|7|五毒教|11.0|8.0|3-4|射术+2, 灵巧+1|3||流血+16%, 不愈+8%|喷血|0.0,12.0,0.0,10.0,0.0,0.0|0.0,2.0,0.0,4.0,0.0,0.0||0|灵巧3,射术1,内力0.2|此针中空，内敷有阻止伤口闭合的毒药，若能命中要害，则立时血如泉涌，如不及时医治，难免气血流尽而亡|
550|狂癫蛊|7|奇门|2|上乘|7|五毒教|15.0|12.0|1-1|奇门+2, 意志+1|3||混乱+12%|诅咒, 墨乱|13.0,0.0,0.0,0.0,0.0,0.0|||0|意志2,奇门1|此蛊虫使人神智癫狂，喜怒无常，出现身边之人正密谋加害自己的幻觉，因而时常敌我不分，乱砍一气|
551|天蚕吐丝功|0|内功|3|秘传|7|五毒教|0.0|0.0|0-0|内功潜力+1, 内功+1, 经脉+1|3|生命上限+20, 内力上限+200, 内功+12, 经脉+12, 毒术+4, 毒素+0, 定身+0, 负面加成+0||真气喷||||0||此毒功劲道细如蚕丝，绵绵不绝，能在不知不觉间将毒素侵入敌人经脉，待其惊觉之时，往往已无药可医也|
552|蜈蚣遁地术|1|轻功|3|秘传|7|五毒教|0.0|0.0|0-3|轻功潜力+1, 轻功+1, 意志+1|3|轻功+12, 意志+12, 闪避+0, 乱神+0||紫圈||||0||双腿摆动迅捷，更兼指掌攀援的奇特轻功，登山越险，见缝插针，上树游墙，如履平地|
553|摄魂大法|2|绝技|3|秘传|7|五毒教|0.0|0.0|0-0|绝技潜力+1, 绝技+1, 智力+1|3|绝技+8, 智力+10, 毒术+8, 毒素+0, 混乱+0, 负面加成+0||护盾||||0||结合毒烟迷雾，传音催眠和邪门真气等法，使心智不坚定者困惑迷狂，坠入幻境的五毒教奇门秘法|
554|千蛛万毒手|3|拳掌|3|秘传|7|五毒教|18.0|18.0|1-1|拳掌潜力+1, 拳掌+1, 意志+1|3||毒素+10%, 不愈+6%|墨染, 血爪卷|0.0,0.0,6.0,0.0,15.0,0.0|0.0,0.0,4.0,0.0,9.0,0.0|拳|0|意志2,拳掌2|驱使斑斓花蛛吸食自身血液，同时将蛛毒缓缓引入体内的奇功，出手时毒素聚集指尖，皮肤也会变得五彩斑斓，诡异莫名，触之者立中奇毒|
555|赤炼神掌|3|拳掌|3|秘传|7|五毒教|19.0|16.0|0-0|毒术潜力+1, 毒术+1, 经脉+1|3||毒素+4%, 迟缓+10%|爆血迹|0.0,14.0,0.0,9.0,0.0,0.0|0.0,7.0,0.0,6.0,0.0,0.0|拳|0|经脉3,拳掌3,内力0.1|含有五毒教奇门热毒的掌法，命中后会留下鲜红色掌印，此热毒入体会使人血脉膨胀，五内俱焚，功力孱弱者更是自燃当场|1-3
556|孟婆散|8|射术|3|秘传|7|五毒教|14.0|10.0|1-2|毒术潜力+1, 毒术+1, 智力+1|3||毒素+8%, 震脑+6%, 混乱+6%|毒素|18.0,8.0,0.0,0.0,0.0,0.0|3.0,1.0,0.0,0.0,0.0,0.0||0|智力2,射术1|可迅速麻痹心脉大脑之五毒教特制迷药，中者如饮孟婆汤般，迷离惝恍，神情恍惚，乃至当场昏迷不醒，丧失记忆|0-1
557|赤炼神针|8|射术|3|秘传|7|五毒教|16.0|14.0|2-4|射术潜力+1, 射术+1, 灵巧+1|3||灼烧+8%, 流血+8%|火焰爆发|0.0,12.0,0.0,14.0,0.0,0.0|0.0,2.0,0.0,4.0,0.0,0.0||0|灵巧3,射术2,内力0.2|含有五毒教奇门热毒的暗器，命中后会留下鲜红色针印，此热毒入体会使人血脉膨胀，五内俱焚，功力孱弱者更是自燃当场|
558|情花蛊|7|奇门|3|秘传|7|五毒教|20.0|12.0|1-2|奇门潜力+1, 奇门+1, 意志+1|3||虚弱+10%, 乱神+6%|诅咒, 红花|18.0,0.0,0.0,0.0,0.0,0.0|||0|意志2,奇门3|以女子心血和奇花饲养而成，中此毒者欲出手伤人之时，便感周身绵软，心如刀绞，好像要杀害至爱之人一般|
559|五毒魔功|0|内功|4|顶极|7|五毒教|0.0|0.0|0-0|毒术潜力+1, 内功潜力+1, 内功+1, 经脉+1|4|生命上限+80, 内力上限+160, 内功+15, 经脉+15, 毒术+10, 毒素+0, 混乱+0, 负面加成+0||真气喷||||0||五毒教至高内功心法，将五种剧毒融入经脉运行中，真气因而呈现出赤黄青紫黑五色，其周身肌肤与举手投足间无不暗含剧毒|
